model,mu/p_induced,generations,trial,mutants
Lamarckian,1e-06,16,261,0
Combined,1e-06,16,261,0
Darwinian,1e-06,16,262,64
Lamarckian,1e-06,16,262,0
Combined,1e-06,16,262,4
Darwinian,1e-06,16,263,0
Lamarckian,1e-06,16,263,0
Combined,1e-06,16,263,0
Darwinian,1e-06,16,264,0
Lamarckian,1e-06,16,264,0
Combined,1e-06,16,264,0
Darwinian,1e-06,16,265,0
Lamarckian,1e-06,16,265,1
Combined,1e-06,16,265,0
Darwinian,1e-06,16,266,0
Lamarckian,1e-06,16,266,0
Combined,1e-06,16,266,0
Darwinian,1e-06,16,267,1
Lamarckian,1e-06,16,267,0
Combined,1e-06,16,267,0
Darwinian,1e-06,16,268,1
Lamarckian,1e-06,16,268,1
Combined,1e-06,16,268,0
Darwinian,1e-06,16,269,0
Lamarckian,1e-06,16,269,0
Combined,1e-06,16,269,0
Darwinian,1e-06,16,270,0
Lamarckian,1e-06,16,270,0
Combined,1e-06,16,270,2
Darwinian,1e-06,16,271,0
Lamarckian,1e-06,16,271,0
Combined,1e-06,16,271,1
Darwinian,1e-06,16,272,0
Lamarckian,1e-06,16,272,0
Combined,1e-06,16,272,0
Darwinian,1e-06,16,273,0
Lamarckian,1e-06,16,273,0
Combined,1e-06,16,273,0
Darwinian,1e-06,16,274,0
Lamarckian,1e-06,16,274,0
Combined,1e-06,16,274,0
Darwinian,1e-06,16,275,0
Lamarckian,1e-06,16,275,1
Combined,1e-06,16,275,0
Darwinian,1e-06,16,276,0
Lamarckian,1e-06,16,276,0
Combined,1e-06,16,276,0
Darwinian,1e-06,16,277,0
Lamarckian,1e-06,16,277,0
Combined,1e-06,16,277,0
Darwinian,1e-06,16,278,1
Lamarckian,1e-06,16,278,0
Combined,1e-06,16,278,0
Darwinian,1e-06,16,279,0
Lamarckian,1e-06,16,279,0
Combined,1e-06,16,279,0
Darwinian,1e-06,16,280,0
Lamarckian,1e-06,16,280,0
Combined,1e-06,16,280,0
Darwinian,1e-06,16,281,0
Lamarckian,1e-06,16,281,0
Combined,1e-06,16,281,4
Darwinian,1e-06,16,282,1
Lamarckian,1e-06,16,282,0
Combined,1e-06,16,282,0
Darwinian,1e-06,16,283,0
Lamarckian,1e-06,16,283,1
Combined,1e-06,16,283,0
Darwinian,1e-06,16,284,1
Lamarckian,1e-06,16,284,0
Combined,1e-06,16,284,0
Darwinian,1e-06,16,285,0
Lamarckian,1e-06,16,285,0
Combined,1e-06,16,285,0
Darwinian,1e-06,16,286,0
Lamarckian,1e-06,16,286,0
Combined,1e-06,16,286,0
Darwinian,1e-06,16,287,0
Lamarckian,1e-06,16,287,0
Combined,1e-06,16,287,0
Darwinian,1e-06,16,288,0
Lamarckian,1e-06,16,288,0
Combined,1e-06,16,288,0
Darwinian,1e-06,16,289,0
Lamarckian,1e-06,16,289,0
Combined,1e-06,16,289,1
Darwinian,1e-06,16,290,0
Lamarckian,1e-06,16,290,0
Combined,1e-06,16,290,0
Darwinian,1e-06,16,291,0
Lamarckian,1e-06,16,291,0
Combined,1e-06,16,291,0
Darwinian,1e-06,16,292,0
Lamarckian,1e-06,16,292,0
Combined,1e-06,16,292,0
Darwinian,1e-06,16,293,1
Lamarckian,1e-06,16,293,0
Combined,1e-06,16,293,2
Darwinian,1e-06,16,294,0
Lamarckian,1e-06,16,294,0
Combined,1e-06,16,294,4
Darwinian,1e-06,16,295,0
Lamarckian,1e-06,16,295,0
Combined,1e-06,16,295,0
Darwinian,1e-06,16,296,0
Lamarckian,1e-06,16,296,0
Combined,1e-06,16,296,0
Darwinian,1e-06,16,297,0
Lamarckian,1e-06,16,297,0
Combined,1e-06,16,297,0
Darwinian,1e-06,16,298,0
Lamarckian,1e-06,16,298,0
Combined,1e-06,16,298,0
Darwinian,1e-06,16,299,0
Lamarckian,1e-06,16,299,0
Combined,1e-06,16,299,0
Darwinian,1e-06,16,300,0
Lamarckian,1e-06,16,300,0
Combined,1e-06,16,300,0
Darwinian,1e-06,16,301,0
Lamarckian,1e-06,16,301,0
Combined,1e-06,16,301,0
Darwinian,1e-06,16,302,16
Lamarckian,1e-06,16,302,0
Combined,1e-06,16,302,4
Darwinian,1e-06,16,303,0
Lamarckian,1e-06,16,303,0
Combined,1e-06,16,303,0
Darwinian,1e-06,16,304,0
Lamarckian,1e-06,16,304,2
Combined,1e-06,16,304,0
Darwinian,1e-06,16,305,0
Lamarckian,1e-06,16,305,0
Combined,1e-06,16,305,0
Darwinian,1e-06,16,306,0
Lamarckian,1e-06,16,306,0
Combined,1e-06,16,306,3
Darwinian,1e-06,16,307,6
Lamarckian,1e-06,16,307,0
Combined,1e-06,16,307,0
Darwinian,1e-06,16,308,2
Lamarckian,1e-06,16,308,0
Combined,1e-06,16,308,0
Darwinian,1e-06,16,309,0
Lamarckian,1e-06,16,309,0
Combined,1e-06,16,309,0
Darwinian,1e-06,16,310,0
Lamarckian,1e-06,16,310,0
Combined,1e-06,16,310,0
Darwinian,1e-06,16,311,1
Lamarckian,1e-06,16,311,1
Combined,1e-06,16,311,8
Darwinian,1e-06,16,312,0
Lamarckian,1e-06,16,312,0
Combined,1e-06,16,312,0
Darwinian,1e-06,16,313,4
Lamarckian,1e-06,16,313,0
Combined,1e-06,16,313,0
Darwinian,1e-06,16,314,0
Lamarckian,1e-06,16,314,0
Combined,1e-06,16,314,0
Darwinian,1e-06,16,315,0
Lamarckian,1e-06,16,315,0
Combined,1e-06,16,315,0
Darwinian,1e-06,16,316,0
Lamarckian,1e-06,16,316,1
Combined,1e-06,16,316,2
Darwinian,1e-06,16,317,0
Lamarckian,1e-06,16,317,0
Combined,1e-06,16,317,0
Darwinian,1e-06,16,318,1
Lamarckian,1e-06,16,318,0
Combined,1e-06,16,318,0
Darwinian,1e-06,16,319,0
Lamarckian,1e-06,16,319,0
Combined,1e-06,16,319,0
Darwinian,1e-06,16,320,0
Lamarckian,1e-06,16,320,0
Combined,1e-06,16,320,0
Darwinian,1e-06,16,321,0
Lamarckian,1e-06,16,321,0
Combined,1e-06,16,321,0
Darwinian,1e-06,16,322,0
Lamarckian,1e-06,16,322,0
Combined,1e-06,16,322,1
Darwinian,1e-06,16,323,0
Lamarckian,1e-06,16,323,0
Combined,1e-06,16,323,1
Darwinian,1e-06,16,324,1
Lamarckian,1e-06,16,324,0
Combined,1e-06,16,324,0
Darwinian,1e-06,16,325,0
Lamarckian,1e-06,16,325,0
Combined,1e-06,16,325,2
Darwinian,1e-06,16,326,0
Lamarckian,1e-06,16,326,0
Combined,1e-06,16,326,0
Darwinian,1e-06,16,327,2
Lamarckian,1e-06,16,327,1
Combined,1e-06,16,327,0
Darwinian,1e-06,16,328,0
Lamarckian,1e-06,16,328,1
Combined,1e-06,16,328,0
Darwinian,1e-06,16,329,0
Lamarckian,1e-06,16,329,2
Combined,1e-06,16,329,0
Darwinian,1e-06,16,330,0
Lamarckian,1e-06,16,330,0
Combined,1e-06,16,330,0
Darwinian,1e-06,16,331,0
Lamarckian,1e-06,16,331,0
Combined,1e-06,16,331,0
Darwinian,1e-06,16,332,1
Lamarckian,1e-06,16,332,0
Combined,1e-06,16,332,0
Darwinian,1e-06,16,333,0
Lamarckian,1e-06,16,333,0
Combined,1e-06,16,333,0
Darwinian,1e-06,16,334,2
Lamarckian,1e-06,16,334,0
Combined,1e-06,16,334,0
Darwinian,1e-06,16,335,0
Lamarckian,1e-06,16,335,0
Combined,1e-06,16,335,0
Darwinian,1e-06,16,336,0
Lamarckian,1e-06,16,336,0
Combined,1e-06,16,336,0
Darwinian,1e-06,16,337,0
Lamarckian,1e-06,16,337,0
Combined,1e-06,16,337,0
Darwinian,1e-06,16,338,0
Lamarckian,1e-06,16,338,0
Combined,1e-06,16,338,0
Darwinian,1e-06,16,339,0
Lamarckian,1e-06,16,339,0
Combined,1e-06,16,339,2
Darwinian,1e-06,16,340,0
Lamarckian,1e-06,16,340,0
Combined,1e-06,16,340,0
Darwinian,1e-06,16,341,0
Lamarckian,1e-06,16,341,0
Combined,1e-06,16,341,0
Darwinian,1e-06,16,342,0
Lamarckian,1e-06,16,342,0
Combined,1e-06,16,342,0
Darwinian,1e-06,16,343,0
Lamarckian,1e-06,16,343,0
Combined,1e-06,16,343,0
Darwinian,1e-06,16,344,0
Lamarckian,1e-06,16,344,0
Combined,1e-06,16,344,0
Darwinian,1e-06,16,345,0
Lamarckian,1e-06,16,345,0
Combined,1e-06,16,345,2
Darwinian,1e-06,16,346,0
Lamarckian,1e-06,16,346,0
Combined,1e-06,16,346,0
Darwinian,1e-06,16,347,1
Lamarckian,1e-06,16,347,0
Combined,1e-06,16,347,0
Darwinian,1e-06,16,348,0
Lamarckian,1e-06,16,348,0
Combined,1e-06,16,348,0
Darwinian,1e-06,16,349,0
Lamarckian,1e-06,16,349,0
Combined,1e-06,16,349,0
Darwinian,1e-06,16,350,0
Lamarckian,1e-06,16,350,0
Combined,1e-06,16,350,0
Darwinian,1e-06,16,351,4
Lamarckian,1e-06,16,351,0
Combined,1e-06,16,351,0
Darwinian,1e-06,16,352,16
Lamarckian,1e-06,16,352,0
Combined,1e-06,16,352,0
Darwinian,1e-06,16,353,0
Lamarckian,1e-06,16,353,0
Combined,1e-06,16,353,0
Darwinian,1e-06,16,354,0
Lamarckian,1e-06,16,354,0
Combined,1e-06,16,354,1
Darwinian,1e-06,16,355,0
Lamarckian,1e-06,16,355,0
Combined,1e-06,16,355,1
Darwinian,1e-06,16,356,0
Lamarckian,1e-06,16,356,0
Combined,1e-06,16,356,0
Darwinian,1e-06,16,357,0
Lamarckian,1e-06,16,357,0
Combined,1e-06,16,357,0
Darwinian,1e-06,16,358,0
Lamarckian,1e-06,16,358,0
Combined,1e-06,16,358,0
Darwinian,1e-06,16,359,1
Lamarckian,1e-06,16,359,1
Combined,1e-06,16,359,0
Darwinian,1e-06,16,360,0
Lamarckian,1e-06,16,360,0
Combined,1e-06,16,360,0
Darwinian,1e-06,16,361,0
Lamarckian,1e-06,16,361,1
Combined,1e-06,16,361,0
Darwinian,1e-06,16,362,0
Lamarckian,1e-06,16,362,0
Combined,1e-06,16,362,0
Darwinian,1e-06,16,363,0
Lamarckian,1e-06,16,363,0
Combined,1e-06,16,363,64
Darwinian,1e-06,16,364,1
Lamarckian,1e-06,16,364,0
Combined,1e-06,16,364,0
Darwinian,1e-06,16,365,0
Lamarckian,1e-06,16,365,0
Combined,1e-06,16,365,0
Darwinian,1e-06,16,366,0
Lamarckian,1e-06,16,366,0
Combined,1e-06,16,366,0
Darwinian,1e-06,16,367,0
Lamarckian,1e-06,16,367,1
Combined,1e-06,16,367,0
Darwinian,1e-06,16,368,0
Lamarckian,1e-06,16,368,0
Combined,1e-06,16,368,0
Darwinian,1e-06,16,369,0
Lamarckian,1e-06,16,369,0
Combined,1e-06,16,369,0
Darwinian,1e-06,16,370,0
Lamarckian,1e-06,16,370,0
Combined,1e-06,16,370,0
Darwinian,1e-06,16,371,0
Lamarckian,1e-06,16,371,0
Combined,1e-06,16,371,0
Darwinian,1e-06,16,372,0
Lamarckian,1e-06,16,372,0
Combined,1e-06,16,372,0
Darwinian,1e-06,16,373,0
Lamarckian,1e-06,16,373,0
Combined,1e-06,16,373,1
Darwinian,1e-06,16,374,0
Lamarckian,1e-06,16,374,1
Combined,1e-06,16,374,0
Darwinian,1e-06,16,375,0
Lamarckian,1e-06,16,375,0
Combined,1e-06,16,375,0
Darwinian,1e-06,16,376,0
Lamarckian,1e-06,16,376,0
Combined,1e-06,16,376,3
Darwinian,1e-06,16,377,0
Lamarckian,1e-06,16,377,0
Combined,1e-06,16,377,0
Darwinian,1e-06,16,378,0
Lamarckian,1e-06,16,378,0
Combined,1e-06,16,378,8
Darwinian,1e-06,16,379,0
Lamarckian,1e-06,16,379,0
Combined,1e-06,16,379,0
Darwinian,1e-06,16,380,0
Lamarckian,1e-06,16,380,1
Combined,1e-06,16,380,2
Darwinian,1e-06,16,381,0
Lamarckian,1e-06,16,381,0
Combined,1e-06,16,381,0
Darwinian,1e-06,16,382,0
Lamarckian,1e-06,16,382,0
Combined,1e-06,16,382,0
Darwinian,1e-06,16,383,0
Lamarckian,1e-06,16,383,0
Combined,1e-06,16,383,0
Darwinian,1e-06,16,384,0
Lamarckian,1e-06,16,384,1
Combined,1e-06,16,384,0
Darwinian,1e-06,16,385,0
Lamarckian,1e-06,16,385,0
Combined,1e-06,16,385,0
Darwinian,1e-06,16,386,0
Lamarckian,1e-06,16,386,0
Combined,1e-06,16,386,0
Darwinian,1e-06,16,387,2
Lamarckian,1e-06,16,387,0
Combined,1e-06,16,387,0
Darwinian,1e-06,16,388,0
Lamarckian,1e-06,16,388,0
Combined,1e-06,16,388,0
Darwinian,1e-06,16,389,0
Lamarckian,1e-06,16,389,1
Combined,1e-06,16,389,0
Darwinian,1e-06,16,390,0
Lamarckian,1e-06,16,390,0
Combined,1e-06,16,390,0
Darwinian,1e-06,16,391,0
Lamarckian,1e-06,16,391,0
Combined,1e-06,16,391,0
Darwinian,1e-06,16,392,0
Lamarckian,1e-06,16,392,0
Combined,1e-06,16,392,0
Darwinian,1e-06,16,393,0
Lamarckian,1e-06,16,393,0
Combined,1e-06,16,393,0
Darwinian,1e-06,16,394,0
Lamarckian,1e-06,16,394,0
Combined,1e-06,16,394,9
Darwinian,1e-06,16,395,0
Lamarckian,1e-06,16,395,0
Combined,1e-06,16,395,3
Darwinian,1e-06,16,396,0
Lamarckian,1e-06,16,396,0
Combined,1e-06,16,396,2
Darwinian,1e-06,16,397,0
Lamarckian,1e-06,16,397,0
Combined,1e-06,16,397,0
Darwinian,1e-06,16,398,17
Lamarckian,1e-06,16,398,0
Combined,1e-06,16,398,0
Darwinian,1e-06,16,399,0
Lamarckian,1e-06,16,399,0
Combined,1e-06,16,399,0
Darwinian,1e-06,16,400,0
Lamarckian,1e-06,16,400,0
Combined,1e-06,16,400,0
Darwinian,1e-06,16,401,0
Lamarckian,1e-06,16,401,0
Combined,1e-06,16,401,0
Darwinian,1e-06,16,402,0
Lamarckian,1e-06,16,402,0
Combined,1e-06,16,402,0
Darwinian,1e-06,16,403,0
Lamarckian,1e-06,16,403,0
Combined,1e-06,16,403,0
Darwinian,1e-06,16,404,0
Lamarckian,1e-06,16,404,0
Combined,1e-06,16,404,0
Darwinian,1e-06,16,405,0
Lamarckian,1e-06,16,405,0
Combined,1e-06,16,405,0
Darwinian,1e-06,16,406,2
Lamarckian,1e-06,16,406,0
Combined,1e-06,16,406,0
Darwinian,1e-06,16,407,0
Lamarckian,1e-06,16,407,0
Combined,1e-06,16,407,0
Darwinian,1e-06,16,408,0
Lamarckian,1e-06,16,408,0
Combined,1e-06,16,408,0
Darwinian,1e-06,16,409,1
Lamarckian,1e-06,16,409,1
Combined,1e-06,16,409,0
Darwinian,1e-06,16,410,0
Lamarckian,1e-06,16,410,0
Combined,1e-06,16,410,2
Darwinian,1e-06,16,411,0
Lamarckian,1e-06,16,411,0
Combined,1e-06,16,411,0
Darwinian,1e-06,16,412,0
Lamarckian,1e-06,16,412,0
Combined,1e-06,16,412,0
Darwinian,1e-06,16,413,0
Lamarckian,1e-06,16,413,0
Combined,1e-06,16,413,1
Darwinian,1e-06,16,414,0
Lamarckian,1e-06,16,414,0
Combined,1e-06,16,414,0
Darwinian,1e-06,16,415,0
Lamarckian,1e-06,16,415,1
Combined,1e-06,16,415,0
Darwinian,1e-06,16,416,0
Lamarckian,1e-06,16,416,1
Combined,1e-06,16,416,0
Darwinian,1e-06,16,417,0
Lamarckian,1e-06,16,417,0
Combined,1e-06,16,417,0
Darwinian,1e-06,16,418,1
Lamarckian,1e-06,16,418,0
Combined,1e-06,16,418,0
Darwinian,1e-06,16,419,0
Lamarckian,1e-06,16,419,0
Combined,1e-06,16,419,0
Darwinian,1e-06,16,420,0
Lamarckian,1e-06,16,420,0
Combined,1e-06,16,420,0
Darwinian,1e-06,16,421,0
Lamarckian,1e-06,16,421,0
Combined,1e-06,16,421,0
Darwinian,1e-06,16,422,0
Lamarckian,1e-06,16,422,0
Combined,1e-06,16,422,0
Darwinian,1e-06,16,423,0
Lamarckian,1e-06,16,423,0
Combined,1e-06,16,423,0
Darwinian,1e-06,16,424,0
Lamarckian,1e-06,16,424,0
Combined,1e-06,16,424,0
Darwinian,1e-06,16,425,0
Lamarckian,1e-06,16,425,0
Combined,1e-06,16,425,0
Darwinian,1e-06,16,426,0
Lamarckian,1e-06,16,426,0
Combined,1e-06,16,426,0
Darwinian,1e-06,16,427,0
Lamarckian,1e-06,16,427,0
Combined,1e-06,16,427,0
Darwinian,1e-06,16,428,2
Lamarckian,1e-06,16,428,1
Combined,1e-06,16,428,0
Darwinian,1e-06,16,429,0
Lamarckian,1e-06,16,429,0
Combined,1e-06,16,429,0
Darwinian,1e-06,16,430,0
Lamarckian,1e-06,16,430,0
Combined,1e-06,16,430,0
Darwinian,1e-06,16,431,0
Lamarckian,1e-06,16,431,0
Combined,1e-06,16,431,0
Darwinian,1e-06,16,432,0
Lamarckian,1e-06,16,432,0
Combined,1e-06,16,432,0
Darwinian,1e-06,16,433,0
Lamarckian,1e-06,16,433,0
Combined,1e-06,16,433,0
Darwinian,1e-06,16,434,0
Lamarckian,1e-06,16,434,0
Combined,1e-06,16,434,1
Darwinian,1e-06,16,435,8
Lamarckian,1e-06,16,435,0
Combined,1e-06,16,435,0
Darwinian,1e-06,16,436,0
Lamarckian,1e-06,16,436,0
Combined,1e-06,16,436,0
Darwinian,1e-06,16,437,0
Lamarckian,1e-06,16,437,0
Combined,1e-06,16,437,0
Darwinian,1e-06,16,438,0
Lamarckian,1e-06,16,438,0
Combined,1e-06,16,438,1
Darwinian,1e-06,16,439,0
Lamarckian,1e-06,16,439,0
Combined,1e-06,16,439,1
Darwinian,1e-06,16,440,0
Lamarckian,1e-06,16,440,0
Combined,1e-06,16,440,8
Darwinian,1e-06,16,441,0
Lamarckian,1e-06,16,441,0
Combined,1e-06,16,441,1
Darwinian,1e-06,16,442,0
Lamarckian,1e-06,16,442,0
Combined,1e-06,16,442,0
Darwinian,1e-06,16,443,0
Lamarckian,1e-06,16,443,0
Combined,1e-06,16,443,0
Darwinian,1e-06,16,444,0
Lamarckian,1e-06,16,444,0
Combined,1e-06,16,444,0
Darwinian,1e-06,16,445,0
Lamarckian,1e-06,16,445,0
Combined,1e-06,16,445,0
Darwinian,1e-06,16,446,0
Lamarckian,1e-06,16,446,0
Combined,1e-06,16,446,0
Darwinian,1e-06,16,447,0
Lamarckian,1e-06,16,447,0
Combined,1e-06,16,447,1
Darwinian,1e-06,16,448,0
Lamarckian,1e-06,16,448,0
Combined,1e-06,16,448,0
Darwinian,1e-06,16,449,0
Lamarckian,1e-06,16,449,0
Combined,1e-06,16,449,0
Darwinian,1e-06,16,450,0
Lamarckian,1e-06,16,450,0
Combined,1e-06,16,450,0
Darwinian,1e-06,16,451,0
Lamarckian,1e-06,16,451,0
Combined,1e-06,16,451,0
Darwinian,1e-06,16,452,1
Lamarckian,1e-06,16,452,0
Combined,1e-06,16,452,0
Darwinian,1e-06,16,453,0
Lamarckian,1e-06,16,453,0
Combined,1e-06,16,453,0
Darwinian,1e-06,16,454,0
Lamarckian,1e-06,16,454,0
Combined,1e-06,16,454,0
Darwinian,1e-06,16,455,0
Lamarckian,1e-06,16,455,1
Combined,1e-06,16,455,0
Darwinian,1e-06,16,456,0
Lamarckian,1e-06,16,456,0
Combined,1e-06,16,456,0
Darwinian,1e-06,16,457,0
Lamarckian,1e-06,16,457,0
Combined,1e-06,16,457,0
Darwinian,1e-06,16,458,0
Lamarckian,1e-06,16,458,1
Combined,1e-06,16,458,0
Darwinian,1e-06,16,459,2
Lamarckian,1e-06,16,459,0
Combined,1e-06,16,459,0
Darwinian,1e-06,16,460,0
Lamarckian,1e-06,16,460,1
Combined,1e-06,16,460,0
Darwinian,1e-06,16,461,0
Lamarckian,1e-06,16,461,0
Combined,1e-06,16,461,0
Darwinian,1e-06,16,462,0
Lamarckian,1e-06,16,462,0
Combined,1e-06,16,462,0
Darwinian,1e-06,16,463,1
Lamarckian,1e-06,16,463,0
Combined,1e-06,16,463,0
Darwinian,1e-06,16,464,0
Lamarckian,1e-06,16,464,0
Combined,1e-06,16,464,0
Darwinian,1e-06,16,465,0
Lamarckian,1e-06,16,465,0
Combined,1e-06,16,465,2
Darwinian,1e-06,16,466,0
Lamarckian,1e-06,16,466,0
Combined,1e-06,16,466,0
Darwinian,1e-06,16,467,0
Lamarckian,1e-06,16,467,0
Combined,1e-06,16,467,0
Darwinian,1e-06,16,468,0
Lamarckian,1e-06,16,468,0
Combined,1e-06,16,468,0
Darwinian,1e-06,16,469,0
Lamarckian,1e-06,16,469,0
Combined,1e-06,16,469,1
Darwinian,1e-06,16,470,0
Lamarckian,1e-06,16,470,0
Combined,1e-06,16,470,0
Darwinian,1e-06,16,471,4
Lamarckian,1e-06,16,471,0
Combined,1e-06,16,471,0
Darwinian,1e-06,16,472,0
Lamarckian,1e-06,16,472,0
Combined,1e-06,16,472,0
Darwinian,1e-06,16,473,0
Lamarckian,1e-06,16,473,0
Combined,1e-06,16,473,0
Darwinian,1e-06,16,474,1
Lamarckian,1e-06,16,474,0
Combined,1e-06,16,474,0
Darwinian,1e-06,16,475,0
Lamarckian,1e-06,16,475,0
Combined,1e-06,16,475,1
Darwinian,1e-06,16,476,0
Lamarckian,1e-06,16,476,0
Combined,1e-06,16,476,0
Darwinian,1e-06,16,477,0
Lamarckian,1e-06,16,477,0
Combined,1e-06,16,477,0
Darwinian,1e-06,16,478,0
Lamarckian,1e-06,16,478,0
Combined,1e-06,16,478,0
Darwinian,1e-06,16,479,0
Lamarckian,1e-06,16,479,0
Combined,1e-06,16,479,0
Darwinian,1e-06,16,480,0
Lamarckian,1e-06,16,480,0
Combined,1e-06,16,480,0
Darwinian,1e-06,16,481,0
Lamarckian,1e-06,16,481,0
Combined,1e-06,16,481,0
Darwinian,1e-06,16,482,0
Lamarckian,1e-06,16,482,0
Combined,1e-06,16,482,0
Darwinian,1e-06,16,483,0
Lamarckian,1e-06,16,483,0
Combined,1e-06,16,483,1
Darwinian,1e-06,16,484,0
Lamarckian,1e-06,16,484,0
Combined,1e-06,16,484,0
Darwinian,1e-06,16,485,0
Lamarckian,1e-06,16,485,0
Combined,1e-06,16,485,0
Darwinian,1e-06,16,486,0
Lamarckian,1e-06,16,486,0
Combined,1e-06,16,486,0
Darwinian,1e-06,16,487,0
Lamarckian,1e-06,16,487,0
Combined,1e-06,16,487,2
Darwinian,1e-06,16,488,0
Lamarckian,1e-06,16,488,0
Combined,1e-06,16,488,0
Darwinian,1e-06,16,489,1
Lamarckian,1e-06,16,489,1
Combined,1e-06,16,489,0
Darwinian,1e-06,16,490,0
Lamarckian,1e-06,16,490,0
Combined,1e-06,16,490,0
Darwinian,1e-06,16,491,0
Lamarckian,1e-06,16,491,1
Combined,1e-06,16,491,1
Darwinian,1e-06,16,492,0
Lamarckian,1e-06,16,492,0
Combined,1e-06,16,492,0
Darwinian,1e-06,16,493,0
Lamarckian,1e-06,16,493,0
Combined,1e-06,16,493,1
Darwinian,1e-06,16,494,0
Lamarckian,1e-06,16,494,0
Combined,1e-06,16,494,0
Darwinian,1e-06,16,495,0
Lamarckian,1e-06,16,495,2
Combined,1e-06,16,495,0
Darwinian,1e-06,16,496,1
Lamarckian,1e-06,16,496,0
Combined,1e-06,16,496,0
Darwinian,1e-06,16,497,0
Lamarckian,1e-06,16,497,0
Combined,1e-06,16,497,0
Darwinian,1e-06,16,498,0
Lamarckian,1e-06,16,498,0
Combined,1e-06,16,498,0
Darwinian,1e-06,16,499,0
Lamarckian,1e-06,16,499,0
Combined,1e-06,16,499,0
Darwinian,1e-06,16,500,0
Lamarckian,1e-06,16,500,0
Combined,1e-06,16,500,0
Darwinian,1e-06,16,501,0
Lamarckian,1e-06,16,501,0
Combined,1e-06,16,501,0
Darwinian,1e-06,16,502,0
Lamarckian,1e-06,16,502,0
Combined,1e-06,16,502,0
Darwinian,1e-06,16,503,0
Lamarckian,1e-06,16,503,0
Combined,1e-06,16,503,0
Darwinian,1e-06,16,504,0
Lamarckian,1e-06,16,504,0
Combined,1e-06,16,504,0
Darwinian,1e-06,16,505,0
Lamarckian,1e-06,16,505,1
Combined,1e-06,16,505,0
Darwinian,1e-06,16,506,0
Lamarckian,1e-06,16,506,0
Combined,1e-06,16,506,2
Darwinian,1e-06,16,507,0
Lamarckian,1e-06,16,507,0
Combined,1e-06,16,507,0
Darwinian,1e-06,16,508,0
Lamarckian,1e-06,16,508,0
Combined,1e-06,16,508,0
Darwinian,1e-06,16,509,0
Lamarckian,1e-06,16,509,0
Combined,1e-06,16,509,0
Darwinian,1e-06,16,510,0
Lamarckian,1e-06,16,510,0
Combined,1e-06,16,510,0
Darwinian,1e-06,16,511,0
Lamarckian,1e-06,16,511,0
Combined,1e-06,16,511,0
Darwinian,1e-06,16,512,0
Lamarckian,1e-06,16,512,0
Combined,1e-06,16,512,1
Darwinian,1e-06,16,513,0
Lamarckian,1e-06,16,513,0
Combined,1e-06,16,513,128
Darwinian,1e-06,16,514,0
Lamarckian,1e-06,16,514,0
Combined,1e-06,16,514,0
Darwinian,1e-06,16,515,0
Lamarckian,1e-06,16,515,0
Combined,1e-06,16,515,0
Darwinian,1e-06,16,516,0
Lamarckian,1e-06,16,516,0
Combined,1e-06,16,516,0
Darwinian,1e-06,16,517,0
Lamarckian,1e-06,16,517,0
Combined,1e-06,16,517,0
Darwinian,1e-06,16,518,0
Lamarckian,1e-06,16,518,0
Combined,1e-06,16,518,0
Darwinian,1e-06,16,519,2
Lamarckian,1e-06,16,519,0
Combined,1e-06,16,519,0
Darwinian,1e-06,16,520,0
Lamarckian,1e-06,16,520,0
Combined,1e-06,16,520,0
Darwinian,1e-06,16,521,0
Lamarckian,1e-06,16,521,0
Combined,1e-06,16,521,0
Darwinian,1e-06,16,522,0
Lamarckian,1e-06,16,522,0
Combined,1e-06,16,522,0
Darwinian,1e-06,16,523,0
Lamarckian,1e-06,16,523,0
Combined,1e-06,16,523,0
Darwinian,1e-06,16,524,0
Lamarckian,1e-06,16,524,0
Combined,1e-06,16,524,4
Darwinian,1e-06,16,525,0
Lamarckian,1e-06,16,525,0
Combined,1e-06,16,525,0
Darwinian,1e-06,16,526,0
Lamarckian,1e-06,16,526,0
Combined,1e-06,16,526,0
Darwinian,1e-06,16,527,0
Lamarckian,1e-06,16,527,0
Combined,1e-06,16,527,0
Darwinian,1e-06,16,528,0
Lamarckian,1e-06,16,528,0
Combined,1e-06,16,528,0
Darwinian,1e-06,16,529,0
Lamarckian,1e-06,16,529,0
Combined,1e-06,16,529,0
Darwinian,1e-06,16,530,0
Lamarckian,1e-06,16,530,0
Combined,1e-06,16,530,0
Darwinian,1e-06,16,531,0
Lamarckian,1e-06,16,531,0
Combined,1e-06,16,531,0
Darwinian,1e-06,16,532,0
Lamarckian,1e-06,16,532,0
Combined,1e-06,16,532,0
Darwinian,1e-06,16,533,0
Lamarckian,1e-06,16,533,0
Combined,1e-06,16,533,0
Darwinian,1e-06,16,534,0
Lamarckian,1e-06,16,534,0
Combined,1e-06,16,534,0
Darwinian,1e-06,16,535,2
Lamarckian,1e-06,16,535,0
Combined,1e-06,16,535,0
Darwinian,1e-06,16,536,0
Lamarckian,1e-06,16,536,0
Combined,1e-06,16,536,0
Darwinian,1e-06,16,537,0
Lamarckian,1e-06,16,537,0
Combined,1e-06,16,537,0
Darwinian,1e-06,16,538,1
Lamarckian,1e-06,16,538,0
Combined,1e-06,16,538,0
Darwinian,1e-06,16,539,0
Lamarckian,1e-06,16,539,0
Combined,1e-06,16,539,0
Darwinian,1e-06,16,540,0
Lamarckian,1e-06,16,540,0
